id:ID,name,:LABEL
83561,FDX1P1,gene/protein
83562,RPL23AP38,gene/protein
83563,HS6ST1P1,gene/protein
83564,CYP51A1-AS1,gene/protein
83565,OLA1P1,gene/protein
83566,RPS11P7,gene/protein
83567,TUBB4BP7,gene/protein
83568,DNAJA1P4,gene/protein
83569,HNRNPA1P41,gene/protein
83570,EIF4A2P4,gene/protein
83571,LINC01107,gene/protein
83572,MYT1L-AS1,gene/protein
83573,MRPS11P1,gene/protein
83574,LINC00845,gene/protein
83575,RPL3P1,gene/protein
83576,LINC00459,gene/protein
83577,CICP3,gene/protein
83578,MTND2P39,gene/protein
83579,LINC00309,gene/protein
83580,LINC01516,gene/protein
83581,GOT2P1,gene/protein
83582,RPL4P2,gene/protein
83583,NALCN-AS1,gene/protein
83584,FABP3P2,gene/protein
83585,HNRNPA1P42,gene/protein
83586,RPS4XP11,gene/protein
83587,TPMTP2,gene/protein
83588,NECAP1P2,gene/protein
83589,ZNRF3-IT1,gene/protein
83590,VENTXP7,gene/protein
83591,HNRNPA1P54,gene/protein
83592,HMGA1P1,gene/protein
83593,HNRNPA1P2,gene/protein
83594,PPIL1P1,gene/protein
83595,RPL21P71,gene/protein
83596,RPL5P1,gene/protein
83597,RPL5P3,gene/protein
83598,FAM91A3P,gene/protein
83599,RN7SL244P,gene/protein
83600,RN7SL278P,gene/protein
83601,RPL3P3,gene/protein
83602,RPL10AP1,gene/protein
83603,FGF10-AS1,gene/protein
83604,GAPDHP70,gene/protein
83605,TNRC18P1,gene/protein
83606,CLSTN2-AS1,gene/protein
83607,ABHD17AP3,gene/protein
83608,SOX5P1,gene/protein
83609,OR4A1P,gene/protein
83610,RCC2P6,gene/protein
83611,HSPA8P5,gene/protein
83612,HMGA1P3,gene/protein
83613,COX4I1P1,gene/protein
83614,NDUFB8P1,gene/protein
83615,UBL5P4,gene/protein
83616,LINC00563,gene/protein
83617,RYKP1,gene/protein
83618,PRSS3P3,gene/protein
83619,TM4SF19-DYNLT2B,gene/protein
83620,NPIPA9,gene/protein
83621,EP400P1,gene/protein
83622,LINC00160,gene/protein
83623,MICOS10-NBL1,gene/protein
83624,DLEU1-AS1,gene/protein
83625,LINC02870,gene/protein
83626,MIR4453HG,gene/protein
83627,MIR548F5,gene/protein
83628,PNMA6B,gene/protein
83629,LINC00260,gene/protein
83630,PPBPP2,gene/protein
83631,MRPL20-AS1,gene/protein
83632,KIAA0754,gene/protein
83633,RNU11-5P,gene/protein
83634,ABCF2-H2BE1,gene/protein
83635,C10orf88B,gene/protein
83636,ZKSCAN8P1,gene/protein
83637,GUSBP14,gene/protein
83638,FAM230I,gene/protein
83639,MIR1915HG,gene/protein
83640,SCARNA27,gene/protein
83641,LINC00515,gene/protein
83642,TBC1D27P,gene/protein
83643,FAM90A5P,gene/protein
83644,BRD3OS,gene/protein
83645,HDHD5-AS1,gene/protein
83646,MIR596,gene/protein
83647,LINC02347,gene/protein
83648,REXO1L6P,gene/protein
83649,LINC00311,gene/protein
83650,CYTOR,gene/protein
83651,LINC00244,gene/protein
83652,MIR4475,gene/protein
83653,CIDECP1,gene/protein
83654,SNORD96A,gene/protein
83655,CFAP20DC,gene/protein
83656,RPPH1-3P,gene/protein
83657,LINC02913,gene/protein
83658,PCNA-AS1,gene/protein
83659,METTL26,gene/protein
83660,ARMH1,gene/protein
83661,THSD1P1,gene/protein
83662,ACTG1P25,gene/protein
83663,INSYN2B,gene/protein
83664,SKINT1L,gene/protein
83665,ANKRD20A12P,gene/protein
83666,SANBR,gene/protein
83667,CDKN2A-DT,gene/protein
83668,LINC01667,gene/protein
83669,LINC02908,gene/protein
83670,CXorf51A,gene/protein
83671,LGTN,gene/protein
83672,C20orf204,gene/protein
83673,RPS10P7,gene/protein
83674,PRECSIT,gene/protein
83675,MAGEB5,gene/protein
83676,TRIM39-RPP21,gene/protein
83677,SIGLEC10-AS1,gene/protein
83678,RBMY2BP,gene/protein
83679,FGF7P6,gene/protein
83680,GNAO1-AS1,gene/protein
83681,CCNQP1,gene/protein
83682,WASH8P,gene/protein
83683,PDPR2P,gene/protein
83684,LINC02909,gene/protein
83685,HSP90B3P,gene/protein
83686,LINC00265-3P,gene/protein
83687,SMPD4BP,gene/protein
83688,MMP24OS,gene/protein
83689,GK3P,gene/protein
83690,XIAPP3,gene/protein
83691,CHP1P2,gene/protein
83692,PEG3-AS1,gene/protein
83693,LINC00312,gene/protein
83694,LY6G6F-LY6G6D,gene/protein
83695,PRSS59P,gene/protein
83696,SPATA48,gene/protein
83697,FHIP2B,gene/protein
83698,LINC00111,gene/protein
83699,ZNRD1ASP,gene/protein
83700,KCTD9P2,gene/protein
83701,TMEM121B,gene/protein
83702,LINC02693,gene/protein
83703,ANP32D,gene/protein
83704,CTBP1-DT,gene/protein
83705,FAM90A26,gene/protein
83706,H2BC20P,gene/protein
83707,HCG26,gene/protein
83708,LINC02363,gene/protein
83709,MIR1302-9,gene/protein
83710,LINC02907,gene/protein
83711,CCDC28A-AS1,gene/protein
83712,MYRF-AS1,gene/protein
83713,SMIM43,gene/protein
83714,LINC00663,gene/protein
83715,USP17L9P,gene/protein
83716,VN1R10P,gene/protein
83717,DDX11L17,gene/protein
83718,MRRFP1,gene/protein
83719,LINC02716,gene/protein
83720,FLVCR1-DT,gene/protein
83721,GNAO1-DT,gene/protein
83722,LINC01590,gene/protein
83723,TNRC17,gene/protein
83724,EOLA2,gene/protein
83725,LNCRI,gene/protein
83726,BOLA2-SMG1P6,gene/protein
83727,NUDT9P1,gene/protein
83728,LINC01869,gene/protein
83729,CYCSP5,gene/protein
83730,MIR5192,gene/protein
83731,GTSE1-DT,gene/protein
83732,SNAR-F,gene/protein
83733,LSP1P3,gene/protein
83734,MAB21L4,gene/protein
83735,PRR23D2,gene/protein
83736,LINC02904,gene/protein
83737,RBMY2FP,gene/protein
83738,TMEM132E-DT,gene/protein
83739,IGHV3OR16-7,gene/protein
83740,C8orf86,gene/protein
83741,CDIPTOSP,gene/protein
83742,CKS1BP7,gene/protein
83743,SNAR-G1,gene/protein
83744,MIR4308,gene/protein
83745,SLC24A3-AS1,gene/protein
83746,CRACDL,gene/protein
83747,POTEA,gene/protein
83748,UBE2L1,gene/protein
83749,drug-induced dyskinesia,disease
83750,hyperemesis gravidarum (disease),disease
83751,torsades de pointes,disease
83752,focal hand dystonia,disease
83753,tinea pedis,disease
83754,common wart,disease
83755,superficial multifocal basal cell carcinoma,disease
83756,actinic keratosis (disease),disease
83757,actinic cheilitis,disease
83758,melanoacanthoma,disease
83759,sunburn,disease
83760,dysthymic disorder,disease
83761,epilepsy with generalized tonic-clonic seizures,disease
83762,pyoureter,disease
83763,manic bipolar affective disorder,disease
83764,hyperglycemia,disease
83765,hypogonadotropic hypogonadism-frontoparietal alopecia syndrome,disease
83766,short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia,disease
83767,humoral hypercalcemia of malignancy,disease
83768,cerebral malaria,disease
83769,precursor T-cell acute lymphoblastic leukemia,disease
83770,Crohn's colitis,disease
83771,strongyloidiasis,disease
83772,renin-angiotensin-aldosterone system-blocker-induced angioedema,disease
83773,non-histaminic angioedema,disease
83774,lipoid nephrosis,disease
83775,brain edema,disease
83776,postmenopausal osteoporosis,disease
83777,occupational dermatitis,disease
83778,schizophreniform disorder,disease
83779,schizoaffective disorder,disease
83780,fetal erythroblastosis,disease
83781,intrinsic asthma,disease
83782,exfoliative dermatitis,disease
83783,enterobiasis,disease
83784,Trichinella spiralis infectious disease,disease
83785,folliculotropic mycosis fungoides,disease
83786,localized pagetoid reticulosis,disease
83787,periarthritis,disease
83788,erythema multiforme,disease
83789,serum sickness,disease
83790,gout,disease
83791,vasomotor rhinitis,disease
83792,obsolete Hodgkin's granuloma,disease
83793,Hodgkin's paragranuloma,disease
83794,"classic Hodgkin lymphoma, lymphocyte-rich type",disease
83795,chronic beryllium disease,disease
83796,lymphosarcoma,disease
83797,obsolete pathologic fracture,disease
83798,hairy cell leukemia variant,disease
83799,chronic hepatitis C virus infection,disease
83800,chronic hepatitis B virus infection,disease
83801,paratyphoid fever,disease
83802,obsolete hyperuricemia (disease),disease
83803,diastolic heart failure,disease
83804,osteitis fibrosa,disease
83805,hepatic coma,disease
83806,anuria,disease
83807,renal artery obstruction,disease
83808,meningeal tuberculosis,disease
83809,tuberculous meningitis,disease
83810,pellagra,disease
83811,beriberi,disease
83812,acute coronary syndrome,disease
83813,hereditary persistence of fetal hemoglobin,disease
83814,myofibroma,disease
83815,obsolete functional visual loss,disease
83816,ovarian carcinosarcoma,disease
83817,hereditary site-specific ovarian cancer syndrome,disease
83818,primary non-gestational choriocarcinoma of ovary,disease
83819,malignant dysgerminomatous germ cell tumor of ovary,disease
83820,maligant granulosa cell tumor of ovary,disease
83821,malignant Sertoli-Leydig cell tumor of ovary,disease
83822,"theca steroid-producing cell malignant tumor of ovary, not further specified",disease
83823,coronary thrombosis,disease
83824,myocardial infarction,disease
83825,metastasis from malignant tumor of colon,disease
83826,anaplastic astrocytoma,disease
83827,Clostridium difficile colitis,disease
83828,perinatal necrotizing enterocolitis,disease
83829,infectious otitis media,disease
83830,ocular hypertension,disease
83831,acute urate nephropathy,disease
83832,metabolic acidosis,disease
83833,retrograde amnesia,disease
83834,central nervous system origin vertigo,disease
83835,pityriasis simplex,disease
83836,closed-angle glaucoma,disease
83837,adult-onset myasthenia gravis,disease
83838,exercise-induced malignant hyperthermia,disease
83839,obsolete rare pulmonary disease,disease
83840,unipolar depression,disease
83841,endogenous depression,disease
83842,anorexia nervosa,disease
83843,suppurative cholangitis,disease
83844,IgG4-related sclerosing cholangitis,disease
83845,viral meningitis,disease
83846,pneumococcal meningitis,disease
83847,Campylobacter fetus infectious disease,disease
83848,hyperphosphatemia (disease),disease
83849,Plasmodium vivax malaria,disease
83850,hirudiniasis,disease
83851,Plasmodium falciparum malaria,disease
83852,acute myeloid leukemia with minimal differentiation,disease
83853,acute myeloblastic leukemia without maturation,disease
83854,acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor,disease
83855,acute myeloid leukemia with t(8;21)(q22;q22) translocation,disease
83856,acute myeloid leukemia with CEBPA somatic mutations,disease
83857,acute myeloid leukemia with t(8;16)(p11;p13) translocation,disease
83858,acute myeloid leukemia with t(6;9)(p23;q34),disease
83859,acute myeloid leukemia with t(9;11)(p22;q23),disease
83860,acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2),disease
83861,acute myeloid leukemia with NPM1 somatic mutations,disease
83862,acute myeloblastic leukemia with maturation,disease
83863,testicular teratoma,disease
83864,spermatocytic seminoma,disease
83865,upper aerodigestive tract neoplasm,disease
83866,non-papillary transitional cell carcinoma of the bladder,disease
83867,paracetamol poisoning,disease
83868,Richter syndrome,disease
83869,fibrolamellar hepatocellular carcinoma,disease
83870,undifferentiated carcinoma of liver and intrahepatic biliary tract,disease
83871,myelofibrosis,disease
83872,Coronavinae infectious disease,disease
83873,megaesophagus,disease
83874,paralytic ileus (disease),disease
83875,bladder neck obstruction,disease
83876,Horner syndrome,disease
83877,toxic megacolon,disease
83878,peptic esophagitis,disease
83879,pulmonary valve insufficiency,disease
83880,folic acid deficiency anemia,disease
83881,skin atrophy,disease
83882,granuloma annulare,disease
83883,intermittent vascular claudication,disease
83884,favism,disease
83885,hypoglycemia,disease
83886,appendicitis,disease
83887,active peptic ulcer disease,disease
83888,nasal cavity polyp,disease
83889,dyspepsia,disease
83890,lytic metastatic bone lesion,disease
83891,geniculate herpes zoster,disease
83892,vitamin K deficiency hemorrhagic disease,disease
83893,tinea infection,disease
83894,priapism,disease
83895,acquired lactic acidosis,disease
83896,atrioventricular block,disease
83897,common cold,disease
83898,obsolete familial combined hyperlipidemia,disease
83899,gastric linitis plastica,disease
83900,macroglobulinemia,disease
83901,pulmonary edema,disease
83902,autonomic dysreflexia,disease
83903,post-traumatic stress disorder,disease
83904,social phobia,disease
83905,inappropriate ADH syndrome,disease
83906,status epilepticus,disease
83907,pancytopenia,disease
83908,Adams-Stokes syndrome,disease
83909,autosomal recessive severe congenital neutropenia due to CXCR2 deficiency,disease
83910,drug psychosis,disease
83911,Reye syndrome,disease
83912,papillary conjunctivitis,disease
83913,vernal conjunctivitis,disease
83914,alcohol withdrawal delirium,disease
83915,multiple organ dysfunction syndrome,disease
83916,morbid obesity,disease
83917,brain injury,disease
83918,fibromyalgia,disease
83919,aphthous stomatitis,disease
83920,cholecystolithiasis,disease
83921,choledocholithiasis,disease
83922,obstructive jaundice,disease
83923,chronic renal failure syndrome,disease
83924,end stage renal failure,disease
83925,obsolete vascular headache,disease
83926,streptococcal pneumonia,disease
83927,hepatorenal syndrome,disease
83928,partial motor epilepsy,disease
83929,tinea unguium,disease
83930,pityriasis versicolor,disease
83931,dermatophytosis of groin and perianal area,disease
83932,rare idiopathic male infertility,disease
83933,idiopathic urticaria,disease
83934,thrombocytopenia due to immune destruction,disease
83935,pancreatic insulinoma,disease
83936,hypervitaminosis,disease
83937,arteriosclerosis obliterans,disease
83938,xerophthalmia,disease
83939,subacute bacterial endocarditis,disease
83940,diabetic cataract,disease
83941,hypertensive retinopathy,disease
83942,intracerebral hemorrhage,disease
83943,placental abruption (disease),disease
83944,qualitative platelet defect,disease
83945,obsolete heart block,disease
83946,penile fibromatosis,disease
83947,balanitis xerotica obliterans,disease
83948,loiasis,disease
83949,dyskinesia of esophagus,disease
83950,stone in bladder diverticulum,disease
83951,Plasmodium ovale malaria,disease
83952,obsolete vitamin D deficiency,disease
83953,osteonecrosis of the jaw,disease
83954,embryoma,disease
83955,frozen shoulder,disease
83956,infectious mononucleosis,disease
83957,endometrial hyperplasia,disease
83958,oral candidiasis,disease
83959,ulcerative proctosigmoiditis,disease
83960,Alzheimer disease without neurofibrillary tangles,disease
83961,duodenal ulcer (disease),disease
83962,Prinzmetal angina,disease
83963,isolated tracheo-esophageal fistula,disease
83964,bruxism (disease),disease
83965,acute gonococcal cervicitis,disease
83966,maxillary sinusitis,disease
83967,dental fluorosis,disease
83968,cerebral artery occlusion,disease
83969,Rowell syndrome,disease
83970,erythrasma,disease
83971,necrotizing ulcerative gingivitis,disease
83972,erysipelas,disease
83973,scarlet fever,disease
83974,staphylococcal scarlet fever,disease
83975,cycloplegia,disease
83976,irritable bowel syndrome,disease
83977,neurocirculatory asthenia,disease
83978,exanthema subitum,disease
83979,variola major infectious disease,disease
83980,contagious pustular dermatitis,disease
83981,cowpox,disease
83982,milker's nodule,disease
83983,erythema infectiosum,disease
83984,gastroparesis (disease),disease
83985,tinea manuum,disease
83986,vulvovaginal candidiasis,disease
83987,esophageal candidiasis,disease
83988,Cryptococcal meningitis,disease
83989,candidemia,disease
83990,white piedra,disease
83991,black piedra,disease
83992,disseminated candidiasis,disease
83993,blastomycosis,disease
83994,hemorrhagic disease of newborn,disease
83995,psychologic dyspareunia,disease
83996,premature ejaculation (disease),disease
83997,diabetic macular edema,disease
83998,lingual-facial-buccal dyskinesia,disease
83999,Achilles bursitis,disease
84000,heel spur,disease
84001,obsolete superimposed infection,disease
84002,acute contagious conjunctivitis,disease
84003,invasive non-typhoidal salmonellosis,disease
84004,malignant otitis externa caused by Pseudomonas aeruginosa,disease
84005,rhinoscleroma,disease
84006,chancroid,disease
84007,lymphogranuloma venereum,disease
84008,trigonitis,disease
84009,escherichia coli infection,disease
84010,cutaneous anthrax,disease
84011,drug-induced akathisia,disease
84012,staphylococcus aureus pneumonia,disease
84013,Klebsiella pneumonia,disease
84014,Mycoplasma pneumoniae pneumonia,disease
84015,Legionnaires' disease,disease
84016,achlorhydria,disease
84017,endomyocardial fibrosis,disease
84018,penicilliosis,disease
84019,anxiety,disease
84020,vertebrobasilar insufficiency,disease
84021,pregnancy disorder with abortive outcome,disease
84022,multidrug-resistant tuberculosis,disease
84023,acquired hyperprolactinemia,disease
84024,ascaridiasis,disease
84025,cervical carcinosarcoma,disease
84026,obsolete atrophic vulva,disease
84027,postmenopausal atrophic vaginitis,disease
84028,neurodermatitis,disease
84029,chickenpox,disease
84030,discoid lupus erythematosus,disease
84031,pneumonia caused by chlamydia,disease
84032,pertussis,disease
84033,dumping syndrome,disease
84034,esophageal varices with bleeding,disease
84035,carcinoid crisis,disease
84036,"attention deficit hyperactivity disorder, inattentive type",disease
84037,chronic duodenal ileus,disease
84038,giardiasis,disease
84039,chronic atrophic gastritis,disease
84040,epicondylitis,disease
84041,single-organ polyarteritis nodosa,disease
84042,acute articular rheumatism,disease
84043,polymyalgia rheumatica,disease
84044,miliary tuberculosis,disease
84045,refractory celiac disease,disease
84046,intracranial vasospasm,disease
84047,chronic tubotympanic suppurative otitis media,disease
84048,acute gonococcal endometritis,disease
84049,panophthalmitis,disease
84050,multifocal atrial tachycardia (disease),disease
84051,cytomegalovirus retinitis,disease
84052,diabetic polyneuropathy,disease
84053,punctate epithelial keratoconjunctivitis,disease
84054,ocular tuberculosis,disease
84055,ophthalmic herpes zoster,disease
84056,postinflammatory pulmonary fibrosis,disease
84057,intraoperative floppy iris syndrome,disease
84058,cardiac arrest,disease
84059,digitalis poisoning,disease
84060,acute diarrhea,disease
84061,tropical sprue,disease
84062,hemopericardium (disease),disease
84063,steatorrhea (disease),disease
84064,intracranial embolism,disease
84065,obsolete contact dermatitis caused by poison oak,disease
84066,cyanide poisoning,disease
84067,Pthirus pubis infestation,disease
84068,Pediculus humanus corporis infestation,disease
84069,Pediculus humanus capitis infestation,disease
84070,ocular pemphigoid,disease
84071,bacterial vaginosis,disease
84072,AIDS,disease
84073,endocervicitis,disease
84074,benign mammary dysplasia,disease
84075,ascorbic acid deficiency,disease
84076,cat-scratch disease,disease
84077,Rocky mountain spotted fever,disease
84078,ornithosis,disease
84079,trachoma,disease
84080,gonococcal epididymo-orchitis,disease
84081,rickettsialpox,disease
84082,Japanese spotted fever,disease
84083,valvar pulmonary stenosis,disease
84084,intestinal impaction,disease
84085,persistent fetal circulation syndrome,disease
84086,anemia of prematurity,disease
84087,iron deficiency anemia,disease
84088,acneiform dermatitis,disease
84089,mycotic corneal ulcer,disease
84090,neonatal thyrotoxicosis,disease
84091,primary peritoneal serous/papillary carcinoma,disease
84092,Balo concentric sclerosis,disease
84093,eunuchism,disease
84094,premature menopause,disease
84095,Klinefelter syndrome,disease
84096,sympathetic ophthalmia,disease
84097,subacute bursitis,disease
84098,obsolete rare acquired hemolytic anemia,disease
84099,farmer's lung disease,disease
84100,thyroid crisis (disease),disease
84101,type II mixed cryoglobulinemia,disease
84102,mild pre-eclampsia,disease
84103,tinea favosa,disease
84104,atypical coarctation of aorta,disease
84105,double outlet right ventricle with subaortic or doubly committed ventricular septal defect with pulmonary stenosis,disease
84106,epiglottitis,disease
84107,"peripheral T-cell lymphoma, not otherwise specified",disease
84108,primary cutaneous peripheral T-cell lymphoma not otherwise specified,disease
84109,primary cutaneous CD4+ small/medium-sized pleomorphic T-cell lymphoma,disease
84110,primary cutaneous aggressive epidermotropic CD8+ T-cell lymphoma,disease
84111,primary cutaneous gamma/delta-positive T-cell lymphoma,disease
84112,Listeria meningitis,disease
84113,paracoccidioidomycosis,disease
84114,Escherichia coli meningitis,disease
84115,Peptostreptococcus infectious disease,disease
84116,Yersinia enterocolitica infectious disease,disease
84117,"sleep disorder, initiating and maintaining sleep",disease
84118,eosinophilia-myalgia syndrome,disease
84119,intracranial arteriosclerosis,disease
84120,obsolete breast fibroadenosis,disease
84121,endomyometritis,disease
84122,burn,disease
84123,furunculosis,disease
84124,endemic typhus,disease
84125,superior limbic keratoconjunctivitis,disease
84126,corneal pigmentation,disease
84127,exposure keratitis,disease
84128,Brill-Zinsser disease,disease
84129,relapsing epidemic typhus,disease
84130,HER2 positive breast carcinoma,disease
84131,non-alcoholic steatohepatitis,disease
84132,acquired keratosis,disease
84133,plantar wart,disease
84134,endemic goiter,disease
84135,substernal goiter,disease
84136,fascioliasis,disease
84137,congenital mitral valve insufficiency,disease
84138,high output heart failure,disease
84139,IgG4-related pachymeningitis,disease
84140,neuroretinitis,disease
84141,collagenous colitis,disease
84142,vitamin A deficiency (disease),disease
84143,giant cell glioblastoma,disease
84144,protoplasmic astrocytoma,disease
84145,fibrillary astrocytoma,disease
84146,gemistocytic astrocytoma,disease
84147,pleomorphic xanthoastrocytoma,disease
84148,pilomyxoid astrocytoma,disease
84149,anaplastic oligodendroglioma,disease
84150,anaplastic oligoastrocytoma,disease
84151,angiocentric glioma,disease
84152,chordoid glioma of the third ventricle,disease
84153,astroblastoma,disease
84154,"primary cutaneous diffuse large B-cell lymphoma, Leg type",disease
84155,Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly,disease
84156,plasmablastic lymphoma,disease
84157,diffuse large B-cell lymphoma of the central nervous system,disease
84158,T-cell/histiocyte rich large B cell lymphoma,disease
84159,ALK-positive large B-cell lymphoma,disease
84160,primary mediastinal large B-cell lymphoma,disease
84161,intravascular large B-cell lymphoma,disease
84162,renal osteodystrophy,disease
84163,proton-pump inhibitor-responsive esophageal eosinophilia,disease
84164,ariboflavinosis,disease
84165,renal fibrosis,disease
84166,herpes labialis,disease
84167,gestational diabetes,disease
84168,relapsing-remitting multiple sclerosis,disease
84169,pyridoxine deficiency anemia,disease
84170,alcoholic hepatitis,disease
84171,ophthalmia neonatorum,disease
84172,glucose intolerance,disease
84173,prediabetes syndrome,disease
84174,AH amyloidosis,disease
84175,acute neonatal citrullinemia type I,disease
84176,adult-onset citrullinemia type I,disease
84177,streptococcal toxic-shock syndrome,disease
84178,congenital syphilis,disease
84179,asymptomatic neurosyphilis,disease
84180,tabes dorsalis,disease
84181,latent yaws,disease
84182,erysipeloid,disease
84183,latent syphilis,disease
84184,pinta disease,disease
84185,bejel,disease
84186,cervicofacial actinomycosis,disease
84187,lung abscess (disease),disease
84188,tertiary lesion of yaws,disease
84189,meningococcemia,disease
84190,binge eating disorder,disease
84191,intermittent explosive disorder,disease
84192,postherpetic neuralgia,disease
84193,ATTRV122I amyloidosis,disease
84194,genital herpes,disease
84195,narcissistic personality disorder,disease
84196,obstructive hydrocephalus,disease
84197,obsolete bundle branch block,disease
84198,phototoxic dermatitis,disease
84199,juvenile polymyositis,disease
84200,mucocutaneous leishmaniasis,disease
84201,Norwegian scabies,disease
84202,toxic labyrinthitis,disease
84203,oppositional defiant disorder (disease),disease
84204,mixed anxiety and depressive disorder,disease
84205,constrictive pericarditis (disease),disease
84206,peripheral ischemia,disease
84207,hemicrania continua,disease
84208,alcoholic psychosis,disease
84209,primary motor cortex epilepsy,disease
84210,neonatal abstinence syndrome,disease
84211,overactive bladder (disease),disease
84212,obsolete neurogenic bladder (disease),disease
84213,necrobiosis lipoidica,disease
84214,obsolete left bundle branch block,disease
84215,calciphylaxis cutis,disease
84216,visceral calciphylaxis,disease
84217,mongolian spot,disease
84218,guttate psoriasis,disease
84219,pustular psoriasis,disease
84220,posterior leukoencephalopathy syndrome,disease
84221,myringitis bullosa hemorrhagica,disease
84222,opisthorchiasis,disease
84223,asphyxia neonatorum,disease
84224,cardiac tamponade,disease
84225,denture stomatitis,disease
84226,postpartum depression,disease
84227,recurrent corneal erosion,disease
84228,staphylococcal toxic-shock syndrome,disease
84229,nicotine dependence,disease
84230,congenital temporomandibular joint ankylosis,disease
84231,Plasmodium malariae malaria,disease
84232,polymorphic light eruption,disease
84233,twin reversal arterial perfusion syndrome,disease
84234,peliosis hepatis,disease
84235,epithelioid hemangioendothelioma,disease
84236,spindle cell hemangioma,disease
84237,kaposiform hemangioendothelioma,disease
84238,composite hemangioendothelioma,disease
84239,retiform hemangioendothelioma,disease
84240,primary intralymphatic angioendothelioma,disease
84241,placental hemangioma,disease
84242,morphine dependence,disease
84243,squamous cell carcinoma of the corpus uteri,disease
84244,undifferentiated carcinoma of the corpus uteri,disease
84245,rheumatoid vasculitis,disease
84246,Waterhouse-Friderichsen syndrome,disease
84247,intracranial abscess,disease
84248,cutaneous tuberculosis,disease
84249,fibrosis of bile duct,disease
84250,hepatic vein thrombosis,disease
84251,hepatosplenic T-cell lymphoma,disease
84252,subacute cutaneous lupus erythematosus,disease
84253,retinal neuroblastoma,disease
84254,croup,disease
84255,"influenza, severe, susceptibility to",disease
84256,Dravet syndrome,disease
84257,high bone mass osteogenesis imperfecta,disease
84258,balantidiasis,disease
84259,hand-Schuller-Christian disease,disease
84260,scalp dermatosis,disease
84261,"blast phase chronic myelogenous leukemia, BCR-ABL1 positive",disease
84262,obsolete pityriasis,disease
84263,metastatic malignant neoplasm in the colon,disease
84264,dyshidrosis,disease
84265,allergic cutaneous vasculitis,disease
84266,phosphoribosylpyrophosphate synthetase deficiency,disease
84267,trichuriasis,disease
84268,gnathomiasis,disease
84269,capillariasis,disease
84270,carotid stenosis,disease
84271,carotid artery thrombosis,disease
84272,obsolete autosomal dominant limb-girdle muscular dystrophy type 1C,disease
84273,symptomatic form of muscular dystrophy of Duchenne and Becker in female carriers,disease
84274,autosomal dominant limb-girdle muscular dystrophy type 1E (DES),disease
84275,spinal cord injury,disease
84276,acute undifferentiated leukemia,disease
84277,acute biphenotypic leukemia,disease
84278,minimal pigment oculocutaneous albinism type 1,disease
84279,temperature-sensitive oculocutaneous albinism type 1,disease
84280,glossopharyngeal motor neuropathy,disease
84281,acute papillary necrosis,disease
84282,chorioamnionitis,disease
84283,ischemic colitis,disease
84284,tibia fracture,disease
84285,tinea barbae,disease
84286,dermatophytosis of scalp or beard,disease
84287,anterior ischemic optic neuropathy,disease
84288,antisocial personality disorder,disease
84289,CD4+/CD56+ hematodermic neoplasm,disease
84290,C-cell hyperplasia,disease
84291,splenic infarction,disease
84292,hypersplenism (disease),disease
84293,multibacillary leprosy,disease
84294,paranoid schizophrenia,disease
84295,peritonsillar abscess,disease
84296,hypoactive sexual desire disorder,disease
84297,eumycotic mycetoma,disease
84298,dipsogenic diabetes insipidus,disease
84299,polydipsia,disease
84300,water intoxication,disease
84301,ancylostomiasis,disease
84302,trichostrongylosis,disease
84303,gliosarcoma,disease
84304,chronic eosinophilic leukemia,disease
84305,"chronic eosinophilic leukemia, not otherwise specified",disease
84306,pneumonic plague,disease
84307,septicemic plague,disease
84308,creeping myiasis,disease
84309,baylisascariasis,disease
84310,autism (disease),disease
84311,diphtheritic myocarditis,disease
84312,thallium poisoning,disease
84313,disseminated sporotrichosis,disease
84314,mycotic endocarditis,disease
84315,thrombophlebitis migrans,disease
84316,herpes simplex dermatitis,disease
84317,ichthyosis linearis circumflexa,disease
84318,paucibacillary leprosy,disease
84319,acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22),disease
84320,intermediate coronary syndrome,disease
84321,sinoatrial block,disease
84322,blackwater fever,disease
84323,ecthyma,disease
84324,arteriolosclerosis,disease
84325,T-lymphoblastic lymphoma,disease
84326,obsolete classic mast cell leukemia,disease
84327,aleukemic mast cell leukemia,disease
84328,ligneous conjunctivitis,disease
84329,laryngeal papillomatosis,disease
84330,female stress incontinence,disease
84331,ST-elevation myocardial infarction,disease
84332,post-transplant lymphoproliferative disease,disease
84333,"tenosynovial giant cell tumor, localized type",disease
84334,depersonalization disorder,disease
84335,Decreased corneal reflex,effect/phenotype
84336,Absent Achilles reflex,effect/phenotype
84337,Sensory ataxia,effect/phenotype
84338,Limb ataxia,effect/phenotype
84339,Cardiomegaly,effect/phenotype
84340,Intention tremor,effect/phenotype
84341,Paroxysmal dystonia,effect/phenotype
84342,Pointed chin,effect/phenotype
84343,Long palpebral fissure,effect/phenotype
84344,Long philtrum,effect/phenotype
84345,Thin upper lip vermilion,effect/phenotype
84346,Highly arched eyebrow,effect/phenotype
84347,Allodynia,effect/phenotype
84348,Endocardial fibrosis,effect/phenotype
84349,Aspartylglucosaminuria,effect/phenotype
