id:ID,name,:LABEL
Person;Organization:Stanley Rauh,Stanley Rauh,Person;Organization
Person;Organization:Will Mackenzie,Will Mackenzie,Person;Organization
Person;Organization:Josann McGibbon,Josann McGibbon,Person;Organization
Person;Organization:Sara Parriott,Sara Parriott,Person;Organization
Person;Organization:Dan Lewandowski,Dan Lewandowski,Person;Organization
Person;Organization:Mariano Barroso,Mariano Barroso,Person;Organization
Person:Corey Feldman,Corey Feldman,Person
Person;Organization:David Hewlett,David Hewlett,Person;Organization
Person;Organization:Jane Loughman,Jane Loughman,Person;Organization
Person:Paul McGillion,Paul McGillion,Person
Person:Kate Hewlett,Kate Hewlett,Person
Text:david hewlett,david hewlett,Text
Person;Organization:Duccio Tessari,Duccio Tessari,Person;Organization
Person;Organization:Jack Sholder,Jack Sholder,Person;Organization
Person;Organization:François Girard,François Girard,Person;Organization
Text:violin,violin,Text
Person;Organization:Robert Wyler,Robert Wyler,Person;Organization
Person;Organization:Sidney Kingsley,Sidney Kingsley,Person;Organization
Person:Cathy O'Donnell,Cathy O'Donnell,Person
Person;Organization:Sean Stone,Sean Stone,Person;Organization
Person:Ella Lentini,Ella Lentini,Person
Person;Organization:Michael Cuesta,Michael Cuesta,Person;Organization
Person;Organization:Peter Landesman,Peter Landesman,Person;Organization
Person;Organization:Nick Schou,Nick Schou,Person;Organization
Person;Organization:Gary Webb,Gary Webb,Person;Organization
Person:Jeremy Renner,Jeremy Renner,Person
Person;Organization:Charles David,Charles David,Person;Organization
Person;Organization:Markku Pölönen,Markku Pölönen,Person;Organization
Person:Peter Franzén,Peter Franzén,Person
Person:Puntti Valtonen,Puntti Valtonen,Person
Person:Jean Wang,Jean Wang,Person
Text:donnie yen,donnie yen,Text
Person;Organization:Jessica Nilsson,Jessica Nilsson,Person;Organization
Person;Organization:Dominik Smole,Dominik Smole,Person;Organization
Person:Miha Baloh,Miha Baloh,Person
Language;Text:Slovenian,Slovenian,Language;Text
Person;Organization:Jim Jarmusch,Jim Jarmusch,Person;Organization
Person;Organization:Attila Dargay,Attila Dargay,Person;Organization
Person;Organization:István Imre,István Imre,Person;Organization
Person;Organization:István Fekete,István Fekete,Person;Organization
Person;Organization:Ede Tarbay,Ede Tarbay,Person;Organization
Person:Judit Pogány,Judit Pogány,Person
Person:József Gyabronka,József Gyabronka,Person
Person;Organization:Louis Saia,Louis Saia,Person;Organization
Person;Organization:Marco Martins,Marco Martins,Person;Organization
Person:Beatriz Batarda,Beatriz Batarda,Person
Person:Ana Bustorff,Ana Bustorff,Person
Person:Miguel Guilherme,Miguel Guilherme,Person
Person:Nuno Lopes,Nuno Lopes,Person
Person;Organization:Jeff Nichols,Jeff Nichols,Person;Organization
Text:jeff nichols,jeff nichols,Text
Text:tye sheridan,tye sheridan,Text
Person;Organization:Rupert Wyatt,Rupert Wyatt,Person;Organization
Person:Seu Jorge,Seu Jorge,Person
Text:brian cox,brian cox,Text
Person;Organization:Gillian Armstrong,Gillian Armstrong,Person;Organization
Person;Organization:Sebastian Faulks,Sebastian Faulks,Person;Organization
Person:James Fleet,James Fleet,Person
Person:Abigail Cruttenden,Abigail Cruttenden,Person
Text:billy crudup,billy crudup,Text
Person;Organization:Lionel Jeffries,Lionel Jeffries,Person;Organization
Person;Organization:E. Nesbit,E. Nesbit,Person;Organization
Person:Bernard Cribbins,Bernard Cribbins,Person
Person:Dinah Sheridan,Dinah Sheridan,Person
Person;Organization:Scott Silver,Scott Silver,Person;Organization
Person:Omar Epps,Omar Epps,Person
Person;Organization:Hal Haberman,Hal Haberman,Person;Organization
Person;Organization:Jeremy Passmore,Jeremy Passmore,Person;Organization
Person;Organization:Ivan Lyons,Ivan Lyons,Person;Organization
Person:Robert Morley,Robert Morley,Person
Person;Organization:Lewis Gilbert,Lewis Gilbert,Person;Organization
Person;Organization:Willy Russell,Willy Russell,Person;Organization
Text:lewis gilbert,lewis gilbert,Text
Person;Organization:H. Bruce Humberstone,H. Bruce Humberstone,Person;Organization
Person:Nancy Kelly,Nancy Kelly,Person
Person;Organization:Vito Russo,Vito Russo,Person;Organization
Text:hollywood,hollywood,Text
Person;Organization:Andrew Birkin,Andrew Birkin,Person;Organization
Person:Charlotte Gainsbourg,Charlotte Gainsbourg,Person
Person:Andrew Robertson,Andrew Robertson,Person
Text:charlotte gainsbourg,charlotte gainsbourg,Text
Person;Organization:Gerald Kargl,Gerald Kargl,Person;Organization
Person:Erwin Leder,Erwin Leder,Person
Person;Organization:Suroosh Alvi,Suroosh Alvi,Person;Organization
Person;Organization:Eddy Moretti,Eddy Moretti,Person;Organization
Person:Suroosh Alvi,Suroosh Alvi,Person
Text:iraq war,iraq war,Text
Text:iraq,iraq,Text
Text:metal,metal,Text
Text:rudyard kipling,rudyard kipling,Text
Person;Organization:Larry Bishop,Larry Bishop,Person;Organization
Person:Leonor Varela,Leonor Varela,Person
Person:Larry Bishop,Larry Bishop,Person
Text:vinnie jones,vinnie jones,Text
Person;Organization:Rudy De Luca,Rudy De Luca,Person;Organization
Person:Joseph Bologna,Joseph Bologna,Person
Person:Sinbad,Sinbad,Person
Person:Brock Pierce,Brock Pierce,Person
Person;Organization:Peter Watkins,Peter Watkins,Person;Organization
Text:nuclear war,nuclear war,Text
Text:peter watkins,peter watkins,Text
Person;Organization:Denis Villeneuve,Denis Villeneuve,Person;Organization
Person;Organization:Jacques Davidts,Jacques Davidts,Person;Organization
Text:massacre,massacre,Text
Text:denis villeneuve,denis villeneuve,Text
Text:quebec,quebec,Text
Text:montreal,montreal,Text
Text:donald pleasence,donald pleasence,Text
Text:michael myers,michael myers,Text
Person;Organization:Daniel MacIvor,Daniel MacIvor,Person;Organization
Person;Organization:Aaron Lipstadt,Aaron Lipstadt,Person;Organization
Person;Organization:James Reigle,James Reigle,Person;Organization
Person;Organization:Veit Helmer,Veit Helmer,Person;Organization
Person;Organization:Benoît Jacquot,Benoît Jacquot,Person;Organization
Person;Organization:Yukio Mishima,Yukio Mishima,Person;Organization
Person;Organization:Jeff Probst,Jeff Probst,Person;Organization
Person;Organization:Richard Jobson,Richard Jobson,Person;Organization
Text:skinhead,skinhead,Text
Person;Organization:Asghar Farhadi,Asghar Farhadi,Person;Organization
Person:Shahab Hosseini,Shahab Hosseini,Person
Person:Peyman Moaadi,Peyman Moaadi,Person
Person:Leila Hatami,Leila Hatami,Person
Person:Sareh Bayat,Sareh Bayat,Person
Text:iran,iran,Text
Text:foreign language,foreign language,Text
Text:asghar farhadi,asghar farhadi,Text
Text:kiyoshi kurosawa,kiyoshi kurosawa,Text
Person;Organization:Rowland Barber,Rowland Barber,Person;Organization
Person;Organization:Norman Lear,Norman Lear,Person;Organization
Person:Cillian Murphy,Cillian Murphy,Person
Text:cillian murphy,cillian murphy,Text
Person:Janet Munro,Janet Munro,Person
Person:Albert Sharpe,Albert Sharpe,Person
Person:Jimmy O'Dea,Jimmy O'Dea,Person
Person;Organization:Rich Cowan,Rich Cowan,Person;Organization
Person:Danny Kaye,Danny Kaye,Person
Person:Rosemary Clooney,Rosemary Clooney,Person
Text:danny kaye,danny kaye,Text
Text:bing crosby,bing crosby,Text
Text:helen mirren,helen mirren,Text
Text:robin wright penn,robin wright penn,Text
Text:sam shepard,sam shepard,Text
Person;Organization:Buck Henry,Buck Henry,Person;Organization
Person;Organization:Robert Merle,Robert Merle,Person;Organization
Person;Organization:Glen Morgan,Glen Morgan,Person;Organization
Person;Organization:Noel Tan,Noel Tan,Person;Organization
Person;Organization:Russ Williams,Russ Williams,Person;Organization
Person:Anne Gauthier,Anne Gauthier,Person
Person:Nic Campos,Nic Campos,Person
Person:DJ Perry,DJ Perry,Person
Person:Issa Litton,Issa Litton,Person
Person:David Carradine,David Carradine,Person
Person:Michael Moriarty,Michael Moriarty,Person
Person:Richard Roundtree,Richard Roundtree,Person
Person:Candy Clark,Candy Clark,Person
Person;Organization:Ben Ramsey,Ben Ramsey,Person;Organization
Person;Organization:Kantz,Kantz,Person;Organization
Person;Organization:Bruce McDonald,Bruce McDonald,Person;Organization
Person:Bruce McDonald,Bruce McDonald,Person
Text:bruce mcdonald,bruce mcdonald,Text
Person;Organization:Jorge Luis Borges,Jorge Luis Borges,Person;Organization
Person;Organization:Gilbert Cates,Gilbert Cates,Person;Organization
Person;Organization:Robert Anderson,Robert Anderson,Person;Organization
Person:Estelle Parsons,Estelle Parsons,Person
Person:Dorothy Stickney,Dorothy Stickney,Person
Person;Organization:Leroy Scott,Leroy Scott,Person;Organization
Person:Norma Shearer,Norma Shearer,Person
Date:1928,1928,Date
Person:Elizabeth Peña,Elizabeth Peña,Person
Person:Takeshi Kaneshiro,Takeshi Kaneshiro,Person
Person:Faye Wong,Faye Wong,Person
Person:Brigitte Lin,Brigitte Lin,Person
Text:takeshi kaneshiro,takeshi kaneshiro,Text
Person;Organization:Lee Harry,Lee Harry,Person;Organization
Person;Organization:Joseph H. Earle,Joseph H. Earle,Person;Organization
Person:Lior Ashkenazi,Lior Ashkenazi,Person
Language;Text:Hebrew,Hebrew,Language;Text
Person:Kari Matchett,Kari Matchett,Person
Person:Richard Schiff,Richard Schiff,Person
Person:Peter Krause,Peter Krause,Person
Person:Khaled Abol Naga,Khaled Abol Naga,Person
Person;Organization:Tatia Rosenthal,Tatia Rosenthal,Person;Organization
Person;Organization:Etgar Keret,Etgar Keret,Person;Organization
Person:Samuel Johnson,Samuel Johnson,Person
Text:scrooge,scrooge,Text
Text:ebenezer scrooge,ebenezer scrooge,Text
Person:Roxane Mesquida,Roxane Mesquida,Person
Text:catherine breillat,catherine breillat,Text
Person;Organization:Nancy Savoca,Nancy Savoca,Person;Organization
Person;Organization:Francine Prose,Francine Prose,Person;Organization
Person:Tracey Ullman,Tracey Ullman,Person
Person;Organization:Preston Sturges,Preston Sturges,Person;Organization
Person:Muriel Angelus,Muriel Angelus,Person
Text:preston sturges,preston sturges,Text
Person;Organization:Sergio Pablos,Sergio Pablos,Person;Organization
Text:main character,main character,Text
Person;Organization:Jane Pollard,Jane Pollard,Person;Organization
Person;Organization:Iain Forsyth,Iain Forsyth,Person;Organization
Person:Nick Cave,Nick Cave,Person
Person:Christian Barbier,Christian Barbier,Person
Person;Organization:David Byrne,David Byrne,Person;Organization
Person:David Byrne,David Byrne,Person
Text:david byrne,david byrne,Text
Person:John Carroll,John Carroll,Person
Person:Virginia Weidler,Virginia Weidler,Person
Person:Ben Johnson,Ben Johnson,Person
Person:David Copperfield,David Copperfield,Person
Person;Organization:Steve Sekely,Steve Sekely,Person;Organization
Person;Organization:John Wyndham,John Wyndham,Person;Organization
Person;Organization:Andrea Molaioli,Andrea Molaioli,Person;Organization
Person;Organization:Sandro Petraglia,Sandro Petraglia,Person;Organization
Person;Organization:Karin Fossum,Karin Fossum,Person;Organization
Person:Toni Servillo,Toni Servillo,Person
Text:toni servillo,toni servillo,Text
Person;Organization:Robert Thomas,Robert Thomas,Person;Organization
Person:Emmanuelle Béart,Emmanuelle Béart,Person
Text:women,women,Text
Text:house,house,Text
Person:Stephen Boyd,Stephen Boyd,Person
Person:Martha Raye,Martha Raye,Person
Person;Organization:Jacques Rivette,Jacques Rivette,Person;Organization
Person;Organization:Eleanore Griffin,Eleanore Griffin,Person;Organization
Person;Organization:John Meehan,John Meehan,Person;Organization
Person;Organization:Dore Schary,Dore Schary,Person;Organization
Person:Henry Hull,Henry Hull,Person
Text:norman taurog,norman taurog,Text
Person;Organization:Simon Staho,Simon Staho,Person;Organization
Person;Organization:Jon Boothe,Jon Boothe,Person;Organization
Person;Organization:Ken Finkleman,Ken Finkleman,Person;Organization
Person:Merritt Butrick,Merritt Butrick,Person
Person;Organization:Ray McKinnon,Ray McKinnon,Person;Organization
Person:Walton Goggins,Walton Goggins,Person
Person:Lisa Blount,Lisa Blount,Person
Person:Ray McKinnon,Ray McKinnon,Person
Person:John Robinson,John Robinson,Person
Person:Alex Frost,Alex Frost,Person
Person:Eric Deulen,Eric Deulen,Person
Text:school shooting,school shooting,Text
Person:Carmen Maura,Carmen Maura,Person
Person;Organization:Gabriela Cowperthwaite,Gabriela Cowperthwaite,Person;Organization
Person:Tilikum,Tilikum,Person
Text:killer whale,killer whale,Text
Person;Organization:Robert Lieberman,Robert Lieberman,Person;Organization
Person;Organization:Howard J. Green,Howard J. Green,Person;Organization
Person;Organization:Peter Segal,Peter Segal,Person;Organization
Person;Organization:George Wing,George Wing,Person;Organization
Person:Sean Astin,Sean Astin,Person
Text:amnesia,amnesia,Text
Text:hawaii,hawaii,Text
Text:memory loss,memory loss,Text
Text:sean astin,sean astin,Text
Text:peter segal,peter segal,Text
Person;Organization:David Fincher,David Fincher,Person;Organization
Person;Organization:Aaron Sorkin,Aaron Sorkin,Person;Organization
Person:Jesse Eisenberg,Jesse Eisenberg,Person
Text:david fincher,david fincher,Text
Text:betrayal,betrayal,Text
Text:editing,editing,Text
Text:law,law,Text
Text:aaron sorkin,aaron sorkin,Text
Text:facebook,facebook,Text
Text:director,director,Text
Text:social network,social network,Text
Person;Organization:Ivan Goff,Ivan Goff,Person;Organization
Person;Organization:Ben Roberts,Ben Roberts,Person;Organization
Person;Organization:Virginia Kellogg,Virginia Kellogg,Person;Organization
Person:Margaret Wycherly,Margaret Wycherly,Person
Person;Organization:Will Bakke,Will Bakke,Person;Organization
Person;Organization:Michael B. Allen,Michael B. Allen,Person;Organization
Person:Alex Russell,Alex Russell,Person
Person:Miles Fisher,Miles Fisher,Person
Person:Zachary Knighton,Zachary Knighton,Person
Person:Johanna Braddy,Johanna Braddy,Person
Person;Organization:Peter Glenville,Peter Glenville,Person;Organization
Person;Organization:Edward Anhalt,Edward Anhalt,Person;Organization
Person;Organization:Jean Anouilh,Jean Anouilh,Person;Organization
Person:Gino Cervi,Gino Cervi,Person
Text:john gielgud,john gielgud,Text
Person;Organization:Guinevere Turner,Guinevere Turner,Person;Organization
Person:Guinevere Turner,Guinevere Turner,Person
Person:Lana Turner,Lana Turner,Person
Text:national lampoon,national lampoon,Text
Person;Organization:Tony Randel,Tony Randel,Person;Organization
Person;Organization:John Paizs,John Paizs,Person;Organization
Person;Organization:Shane Abbess,Shane Abbess,Person;Organization
Person;Organization:Matt Hylton Todd,Matt Hylton Todd,Person;Organization
Person:Samantha Noble,Samantha Noble,Person
Person:Andy Whitfield,Andy Whitfield,Person
Person:Dwaine Stevenson,Dwaine Stevenson,Person
Text:low budget,low budget,Text
Text:fallen angel,fallen angel,Text
Person;Organization:Joseph Kesselring,Joseph Kesselring,Person;Organization
Person:Jack Carson,Jack Carson,Person
Person:Raymond Massey,Raymond Massey,Person
Person:Priscilla Lane,Priscilla Lane,Person
Person;Organization:Theodore V. Olsen,Theodore V. Olsen,Person;Organization
Person:Peter Strauss,Peter Strauss,Person
Text:colorado,colorado,Text
Person;Organization:Henry Jaglom,Henry Jaglom,Person;Organization
Person:Tuesday Weld,Tuesday Weld,Person
Person:Phil Proctor,Phil Proctor,Person
Person:Jane Wyatt,Jane Wyatt,Person
Person:Louis Hayward,Louis Hayward,Person
Person:Dorothy Patrick,Dorothy Patrick,Person
Person;Organization:Ken Annakin,Ken Annakin,Person;Organization
Person;Organization:Johann David Wyss,Johann David Wyss,Person;Organization
Person:Dorothy McGuire,Dorothy McGuire,Person
Person:James MacArthur,James MacArthur,Person
Text:shipwreck,shipwreck,Text
Text:ken annakin,ken annakin,Text
Person;Organization:Jerry Paris,Jerry Paris,Person;Organization
Person;Organization:John Godey,John Godey,Person;Organization
Person;Organization:AJ Carothers,AJ Carothers,Person;Organization
Person;Organization:Michel Gondry,Michel Gondry,Person;Organization
Person;Organization:Leos Carax,Leos Carax,Person;Organization
Text:tokyo,tokyo,Text
Text:michel gondry,michel gondry,Text
Text:leos carax,leos carax,Text
Person:Nancy Reagan,Nancy Reagan,Person
Person;Organization:Louis Mellis,Louis Mellis,Person;Organization
Person;Organization:David Scinto,David Scinto,Person;Organization
Person;Organization:Steven Moffat,Steven Moffat,Person;Organization
Person:Matt Smith,Matt Smith,Person
Text:doctor who,doctor who,Text
Person:Troy Garity,Troy Garity,Person
Person:Lee Pace,Lee Pace,Person
Text:based on a true story,based on a true story,Text
Text:lee pace,lee pace,Text
Person;Organization:Abbas Kiarostami,Abbas Kiarostami,Person;Organization
Person:Mohsen Makhmalbaf,Mohsen Makhmalbaf,Person
Text:abbas kiarostami,abbas kiarostami,Text
Person:Tom Burlinson,Tom Burlinson,Person
Person:Terence Donovan,Terence Donovan,Person
Person;Organization:Vladimír Michálek,Vladimír Michálek,Person;Organization
Text:czech,czech,Text
Person;Organization:Marti Noxon,Marti Noxon,Person;Organization
Person;Organization:James Frey,James Frey,Person;Organization
Person;Organization:Jobie Hughes,Jobie Hughes,Person;Organization
Person:Timothy Olyphant,Timothy Olyphant,Person
Person:Teresa Palmer,Teresa Palmer,Person
Person:Alex Pettyfer,Alex Pettyfer,Person
Text:timothy olyphant,timothy olyphant,Text
Person;Organization:Henrik Norrthon,Henrik Norrthon,Person;Organization
Person;Organization:Emil Larsson,Emil Larsson,Person;Organization
Person;Organization:Compton MacKenzie,Compton MacKenzie,Person;Organization
Text:frank pierson,frank pierson,Text
Person;Organization:Vincent Patrick,Vincent Patrick,Person;Organization
Person;Organization:Dick Richards,Dick Richards,Person;Organization
Person;Organization:Robert Iscove,Robert Iscove,Person;Organization
Person:Rachael Leigh Cook,Rachael Leigh Cook,Person
Text:rachael leigh cook,rachael leigh cook,Text
Text:robert iscove,robert iscove,Text
Person;Organization:Michael Chabon,Michael Chabon,Person;Organization
Text:octopus,octopus,Text
Person;Organization:Jean Renoir,Jean Renoir,Person;Organization
Person;Organization:Jack Kirkland,Jack Kirkland,Person;Organization
Person;Organization:Prosper Mérimée,Prosper Mérimée,Person;Organization
Person;Organization:Giulio Macchi,Giulio Macchi,Person;Organization
Person;Organization:Renzo Avanzo,Renzo Avanzo,Person;Organization
Person:Odoardo Spadaro,Odoardo Spadaro,Person
Text:jean renoir,jean renoir,Text
Person;Organization:George Pollock,George Pollock,Person;Organization
Person;Organization:James P. Cavanagh,James P. Cavanagh,Person;Organization
Person:Flora Robson,Flora Robson,Person
Person:Margaret Rutherford,Margaret Rutherford,Person
Person:Stringer Davis,Stringer Davis,Person
Text:george pollock,george pollock,Text
Person;Organization:Bryan Fogel,Bryan Fogel,Person;Organization
Person;Organization:Sam Wolfson,Sam Wolfson,Person;Organization
Person;Organization:Jamie Babbit,Jamie Babbit,Person;Organization
Person;Organization:Geoff Murphy,Geoff Murphy,Person;Organization
Person;Organization:Craig Harrison,Craig Harrison,Person;Organization
Person;Organization:Bruno Lawrence,Bruno Lawrence,Person;Organization
Person:Pete Smith,Pete Smith,Person
Person:Alison Routledge,Alison Routledge,Person
Person:Bruno Lawrence,Bruno Lawrence,Person
Text:geoff murphy,geoff murphy,Text
Person;Organization:Robert Lorenz,Robert Lorenz,Person;Organization
Person:Morgan Fairchild,Morgan Fairchild,Person
Person;Organization:Thomas Clay,Thomas Clay,Person;Organization
Person;Organization:Marvin J. Chomsky,Marvin J. Chomsky,Person;Organization
Person:C. Thomas Howell,C. Thomas Howell,Person
Person;Organization:Travis Fine,Travis Fine,Person;Organization
Person;Organization:George Arthur Bloom,George Arthur Bloom,Person;Organization
Person:Ashley Olsen,Ashley Olsen,Person
Person;Organization:Bård Breien,Bård Breien,Person;Organization
Person:Fridtjov Såheim,Fridtjov Såheim,Person
Person;Organization:Joyce Maynard,Joyce Maynard,Person;Organization
Person:Josh Brolin,Josh Brolin,Person
Text:josh brolin,josh brolin,Text
Person:Julie Delpy,Julie Delpy,Person
Person;Organization:Eric Bogosian,Eric Bogosian,Person;Organization
Text:suburbia,suburbia,Text
Person:Paulette Goddard,Paulette Goddard,Person
Person;Organization:Jane Anderson,Jane Anderson,Person;Organization
Person;Organization:Ronald Harwood,Ronald Harwood,Person;Organization
Text:ken watanabe,ken watanabe,Text
Text:dream,dream,Text
Text:screenplay,screenplay,Text
Text:tom berenger,tom berenger,Text
Text:lucid dreaming,lucid dreaming,Text
Text:subconscious,subconscious,Text
Text:nolan,nolan,Text
Text:dileep rao,dileep rao,Text
Person;Organization:Brillante Mendoza,Brillante Mendoza,Person;Organization
Person;Organization:Henry Burgos,Henry Burgos,Person;Organization
Person:Mercedes Cabral,Mercedes Cabral,Person
Person:Nora Aunor,Nora Aunor,Person
Person:Bembol Roco,Bembol Roco,Person
Person:Lovi Poe,Lovi Poe,Person
Person:Teri Hatcher,Teri Hatcher,Person
Person:Stacy Keach,Stacy Keach,Person
Person:Brad Garrett,Brad Garrett,Person
Person;Organization:Ari Folman,Ari Folman,Person;Organization
Text:ari folman,ari folman,Text
Person:Laura Smet,Laura Smet,Person
Person:Clémentine Poidatz,Clémentine Poidatz,Person
Person;Organization:Philip G. Atwell,Philip G. Atwell,Person;Organization
Text:fight choreography,fight choreography,Text
Person;Organization:Sergey Bodrov,Sergey Bodrov,Person;Organization
Person;Organization:Neal Purvis,Neal Purvis,Person;Organization
Person;Organization:Robert Wade,Robert Wade,Person;Organization
Person;Organization:Svetlana Karmalita,Svetlana Karmalita,Person;Organization
Person;Organization:Joseph Brodsky,Joseph Brodsky,Person;Organization
Person:Joanne Nail,Joanne Nail,Person
Person:Robbie Lee,Robbie Lee,Person
Person:Monica Gayle,Monica Gayle,Person
Person;Organization:Eric Bross,Eric Bross,Person;Organization
Person;Organization:Tom Cudworth,Tom Cudworth,Person;Organization
Person:David Moscow,David Moscow,Person
Person:Elise Neal,Elise Neal,Person
Person;Organization:D.L. Hughley,D.L. Hughley,Person;Organization
Person;Organization:Cedric the Entertainer,Cedric the Entertainer,Person;Organization
Person;Organization:Bernie Mac,Bernie Mac,Person;Organization
Person:Cedric the Entertainer,Cedric the Entertainer,Person
Person:Bernie Mac,Bernie Mac,Person
Person:D.L. Hughley,D.L. Hughley,Person
Person:Steve Harvey,Steve Harvey,Person
Text:bernie mac,bernie mac,Text
Person;Organization:Nick Murphy,Nick Murphy,Person;Organization
Person;Organization:Bill Gallagher,Bill Gallagher,Person;Organization
Person:Stephen Graham,Stephen Graham,Person
Person;Organization:Anthony Abrams,Anthony Abrams,Person;Organization
Person;Organization:Adam Larson Broder,Adam Larson Broder,Person;Organization
Person;Organization:Harold Prince,Harold Prince,Person;Organization
Person;Organization:Hugh Wheeler,Hugh Wheeler,Person;Organization
Person:Diana Rigg,Diana Rigg,Person
Person:Len Cariou,Len Cariou,Person
Person;Organization:John Hough,John Hough,Person;Organization
Person;Organization:Frederick Nolan,Frederick Nolan,Person;Organization
Person;Organization:Margaret Nagle,Margaret Nagle,Person;Organization
Person;Organization:George Bernard Shaw,George Bernard Shaw,Person;Organization
Person;Organization:Robert Stone,Robert Stone,Person;Organization
Person:Chris Penn,Chris Penn,Person
Text:cambodia,cambodia,Text
Person;Organization:Adam Rapp,Adam Rapp,Person;Organization
Person:Zooey Deschanel,Zooey Deschanel,Person
Person;Organization:Don Medford,Don Medford,Person;Organization
Person:Oliver Reed,Oliver Reed,Person
Person;Organization:Janet Green,Janet Green,Person;Organization
Person;Organization:Chris Menges,Chris Menges,Person;Organization
Person:Kelly Brook,Kelly Brook,Person
Text:christopher lambert,christopher lambert,Text
Person;Organization:Benoît Delépine,Benoît Delépine,Person;Organization
Person:Benoît Delépine,Benoît Delépine,Person
Person:Carlo Battisti,Carlo Battisti,Person
Person:Lina Gennari,Lina Gennari,Person
Person;Organization:Colin Eggleston,Colin Eggleston,Person;Organization
Person:John Hargreaves,John Hargreaves,Person
Person:Briony Behets,Briony Behets,Person
Person:James Hong,James Hong,Person
Person:Dennis Dun,Dennis Dun,Person
Text:kim cattrall,kim cattrall,Text
Person;Organization:Ramin Niami,Ramin Niami,Person;Organization
Person;Organization:Stephen Sondheim,Stephen Sondheim,Person;Organization
Person;Organization:Anthony Perkins,Anthony Perkins,Person;Organization
Person:Richard Benjamin,Richard Benjamin,Person
Person:Dyan Cannon,Dyan Cannon,Person
Person:Joan Hackett,Joan Hackett,Person
Person;Organization:Özgür Yildirim,Özgür Yildirim,Person;Organization
Person:Masayuki Mori,Masayuki Mori,Person
Text:masterpiece,masterpiece,Text
Person:Jeff Morrow,Jeff Morrow,Person
Person:Barbara Lawrence,Barbara Lawrence,Person
Person;Organization:Larry Ferguson,Larry Ferguson,Person;Organization
Person;Organization:Sam Newfield,Sam Newfield,Person;Organization
Person;Organization:Fred Myton,Fred Myton,Person;Organization
Person:Dwight Frye,Dwight Frye,Person
Person:George Zucco,George Zucco,Person
Person:Mary Carlisle,Mary Carlisle,Person
Person:Nedrick Young,Nedrick Young,Person
Person;Organization:Bud Spencer,Bud Spencer,Person;Organization
Person:Bud Spencer,Bud Spencer,Person
Text:bud spencer,bud spencer,Text
Person;Organization:Victor Salva,Victor Salva,Person;Organization
Text:victor salva,victor salva,Text
Person;Organization:Lucian Pintilie,Lucian Pintilie,Person;Organization
Person;Organization:Petru Dumitriu,Petru Dumitriu,Person;Organization
Person:Olga Tudorache,Olga Tudorache,Person
Person:George Constantin,George Constantin,Person
Person;Organization:Zachary Heinzerling,Zachary Heinzerling,Person;Organization
Person:Noriko Shinohara,Noriko Shinohara,Person
Person:Ushio Shinohara,Ushio Shinohara,Person
Person;Organization:Lana Wilson,Lana Wilson,Person;Organization
Person;Organization:Martha Shane,Martha Shane,Person;Organization
Person:George Tiller,George Tiller,Person
Text:abortion,abortion,Text
Person;Organization:Andy Tennant,Andy Tennant,Person;Organization
Text:treasure,treasure,Text
Person;Organization:Walter Bernstein,Walter Bernstein,Person;Organization
Person;Organization:Dan Jenkins,Dan Jenkins,Person;Organization
Person;Organization:Peter Matthiessen,Peter Matthiessen,Person;Organization
Person:John Lithgow,John Lithgow,Person
Person;Organization:Jeff Burr,Jeff Burr,Person;Organization
Person;Organization:John Auerbach,John Auerbach,Person;Organization
Person:Jonathan Brandis,Jonathan Brandis,Person
Person;Organization:Teddi Sherman,Teddi Sherman,Person;Organization
Person:Frank Sinatra,Frank Sinatra,Person
Person:Ursula Andress,Ursula Andress,Person
Person;Organization:Paul Bogart,Paul Bogart,Person;Organization
Person:Carroll O'Connor,Carroll O'Connor,Person
Person:Gayle Hunnicutt,Gayle Hunnicutt,Person
Person;Organization:Colin Bateman,Colin Bateman,Person;Organization
Person:LeRoy Mason,LeRoy Mason,Person
Person:Pauline Starke,Pauline Starke,Person
Person;Organization:Tim Sullivan,Tim Sullivan,Person;Organization
Person;Organization:Derek Granger,Derek Granger,Person;Organization
Person:Rupert Graves,Rupert Graves,Person
Person;Organization:Neil LaBute,Neil LaBute,Person;Organization
Text:a. s. byatt,a. s. byatt,Text
Person:Max Minghella,Max Minghella,Person
Person:Olivia Thirlby,Olivia Thirlby,Person
Person:Rachael Taylor,Rachael Taylor,Person
Person:Benoît Poelvoorde,Benoît Poelvoorde,Person
Person:Isabelle Carré,Isabelle Carré,Person
Text:french film,french film,Text
Person;Organization:Michele Mulroney,Michele Mulroney,Person;Organization
Person:Hildegard Knef,Hildegard Knef,Person
Person:Geoffrey Toone,Geoffrey Toone,Person
Person:Gene Evans,Gene Evans,Person
Person:Mary Welch,Mary Welch,Person
Person;Organization:Laurence Merrick,Laurence Merrick,Person;Organization
Person;Organization:Robert Hendrickson,Robert Hendrickson,Person;Organization
Person:Christine Boisson,Christine Boisson,Person
Person:Daniela Silverio,Daniela Silverio,Person
Person;Organization:Elaine May,Elaine May,Person;Organization
Person;Organization:Lois Gould,Lois Gould,Person;Organization
Person:Cory Knauf,Cory Knauf,Person
Person:Julien Bertheau,Julien Bertheau,Person
Person:Adriana Asti,Adriana Asti,Person
Text:franco zeffirelli,franco zeffirelli,Text
Person:Claudine Longet,Claudine Longet,Person
Person;Organization:Larry Gross,Larry Gross,Person;Organization
Person:Michael Paré,Michael Paré,Person
